situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,51.996.890/0001-74,VISATUR - VIAÇÃO SANTO ANTONIO DE TURISMO LTDA.,"AV. TOYOBO, 730",JARDIM PAULISTANO,AMERICANA,SP,13471570,19-3406-0009--3406-1922,2,não,não,sim,351854,0,0,11,0,0,0,3,0,0,0,0,3,0,0,9,0,0,192,0,0,0,0,0,0,43007
ativa,nacional,52.337.581/0001-55,FAUSTUR TURISMO EIRELI,"RUA CAMPOS SALES, 1.104",CENTRO,NOVO HORIZONTE,SP,14960000,17-3542-1060,13,não,não,sim,351567,0,0,52,0,0,0,9,0,0,0,0,9,0,0,31,0,0,1209,0,0,0,0,0,0,43007
ativa,nacional,52.406.329/0001-50,TRANSPORTADORA TURISTICA SUZANO LTDA,"AV. MERCEDES GARCIA, 05",VILA MARIA DE MAGGI,SUZANO,SP,8680050,11-4741-3133,18,não,não,sim,350229,0,0,48,0,0,0,10,0,0,0,0,10,0,0,24,0,0,896,0,0,0,0,0,0,43007
ativa,nacional,52.548.435/0001-79,JSL S/A.,"AV. PRES. JUSCELINO KUBITSCHECK , 1327",VILA NOVA CONCEIÇÃO,SAO PAULO,SP,4543011,11-2377 7070,44,não,não,sim,350017,0,0,50,0,0,0,23,0,0,0,0,23,0,0,21,0,0,830,0,0,0,0,0,0,43007
ativa,nacional,52.771.516/0001-33,VIAÇÃO SANTA CRUZ LTDA.,Rua Padre Roque  - nº 963 Sala 1  - Centro,,MOJI-MIRIM,SP,13800033,(19) 3891-9011,327,sim,não,sim,350034,52,0,202,0,0,0,118,0,0,115,0,19,480046,0,105,0,0,4439,0,0,0,0,0,0,43007
ativa,nacional,52.876.612/0001-46,TRANSPORTE COLETIVO CELICO LTDA,"RUA CONSELHEIRO SARAIVA, 875",VILA ELVIRA,SAO JOSÉ DO RIO PRETO,SP,15070050,17-3225-2727,8,não,não,sim,352451,0,0,4,0,0,0,2,0,0,0,0,2,0,0,2,0,0,35,0,0,0,0,0,0,43007
ativa,nacional,53.124.228/0001-50,MICROTUR TRANSPORTADORA TURÍSTICA LTDA,AV. DR. ERMELINDO MAFFEI. Nº 663,CHAFARIZ,ITU,SP,13304300,11-4013-7575,30,não,não,sim,350429,0,0,5,0,0,0,8,0,0,0,0,8,0,0,4,0,0,157,0,0,0,0,0,0,43007
ativa,nacional,53.269.551/0001-11,VIAÇÃO OLIVEIRA LTDA,"RUA JUSCELINO KUBITSCHEK DE OLIVEIRA, 594",DISTRITO INDUSTRIAL,SANTA BARBARA D'OESTE,SP,13456401,19-3455-4789,9,não,não,sim,356502,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,53.357.497/0001-66,ALEM MAR TRANSPORTES E TURISMO LTDA - EPP,RUA MONTES PIRINEUS N° 39,JARDIM ONDINA,SAO PAULO,SP,2841190,11-3851-1757,8,não,não,sim,354740,0,0,2,0,0,0,7,0,0,0,0,7,0,0,1,0,0,35,0,0,0,0,0,0,43007
ativa,nacional,53.416.038/0001-06,AUTO VIAÇÃO OURINHOS ASSIS LTDA.,Avenida Jacinto Ferreira de Sá - nº 115 - Vila Christoni,,OURINHOS,SP,19911720,(14) 3302-2333,28,não,sim,sim,351578,0,1,6,0,0,0,4,0,5,0,5,4,0,55481,5,0,0,157,0,0,0,0,0,0,43007
ativa,nacional,53.519.641/0001-13,GTA TRANSPORTES LTDA,"RUA CONSUL SILVA NEVES, 16",PARQUE JABAQUARA,SAO PAULO,SP,4357040,11-5562-0792--5562-6638,10,não,não,sim,355550,0,0,14,0,0,0,7,0,0,0,0,7,0,0,11,0,0,434,0,0,0,0,0,0,43007
ativa,nacional,53.647.301/0001-78,BIRITUR BIRIGÜI TURISMO LTDA  - EPP,AVENIDA EUCLIDES MIRAGAIA Nº 3.100,JARDIM JUSSARA MARIA,BIRIGUI,SP,16203054,18-3641-6195,14,não,não,sim,351671,0,0,55,0,0,4,8,0,0,0,0,8,0,0,32,0,0,1115,0,0,1,0,0,25,43007
ativa,nacional,54.049.754/0001-65,VIAÇÃO VALE DO TIETÊ,"RODOVIA DA CONVENÇÃO, KM 01",LIBERDADE,ITU,SP,13301590,11-4023-0888,68,não,não,sim,352712,0,0,79,0,0,0,7,0,0,0,0,7,0,0,52,0,0,1769,0,0,0,0,0,0,43007
ativa,nacional,54.248.547/0001-30,VIAÇÃO CALVIPE LTDA - EPP,"RUA JÚLIO PRESTES, 111",CENTRO,LARANJAL PAULISTA,SP,18500000,15-3283-1002,14,não,não,sim,352909,0,0,41,0,0,0,6,0,0,0,0,6,0,0,29,0,0,1181,0,0,0,0,0,0,43007
ativa,nacional,54.360.623/0001-02,VIAÇÃO PIRACICABANA LTDA,ESTRADA ANTONIO ABDALLA Nº235,JARDIM CALIFORNIA,PIRACICABA,SP,13423700,19-3401-1056,19,não,não,sim,352968,0,0,72,0,0,0,5,0,0,0,0,5,0,0,49,0,0,1971,0,0,0,0,0,0,43007
ativa,nacional,54.449.699/0001-09,EMPRESA DE TURISMO RIO NEGRO LTDA,"ESTRADA D. JOÃO NERY, Nº 1568",ITAIM PAULISTA,SAO PAULO,SP,8110000,11-2561-8067,6,não,não,sim,356488,0,0,27,0,0,0,3,0,0,0,0,3,0,0,14,0,0,534,0,0,0,0,0,0,43007
ativa,nacional,55.140.818/0001-00,AUTO VIAÇÃO M.M. SOUZA TURISMO LTDA,"AVENIDA RODRIGUES ALVES, 879",CENTRO,CAPIVARI,SP,13360000,19-3491-5000,9,não,não,sim,351665,0,0,15,0,0,0,6,0,0,0,0,6,0,0,12,0,0,489,0,0,0,0,0,0,43007
ativa,nacional,55.334.262/0001-84,EMPRESA DE TRANSPORTES ANDORINHA SA,RUA ANTÔNIO RODRIGUES  - Nº 1670 - VILA FORMOSA,,PRESIDENTE PRUDENTE,SP,19013221,(18) 3229-4013,555,sim,não,sim,352047,25,0,341,1,0,18,186,3,0,184,0,174,0,0,174,92268,0,5857,0,0,4,16292,0,126,43007
ativa,nacional,55.340.921/0001-95,VIAÇÃO MOTTA LTDA.,Rua Antônio Rodrigues  - nº 1024 - Vila Industrial,,PRESIDENTE PRUDENTE,SP,19013221,(18) 3355-9898,212,sim,não,não,na     ,35,0,0,0,0,0,84,0,0,84,0,0,0,0,0,237956,0,0,0,0,0,0,0,0,43007
ativa,nacional,55.457.758/0001-45,ARCA TRANSPORTES E TURISMO LTDA,"RUA SANTANA, 326",PAULICÉIA,SAO BERNARDO DO CAMPO,SP,9633000,11-4178-5880,19,não,não,sim,350667,0,0,24,0,0,1,1,0,0,0,0,1,0,0,13,0,0,504,0,0,1,0,0,45,43007
ativa,nacional,55.586.093/0001-70,POLAZTUR TRANSPORTE E TURISMO LTDA,RUA MINAS GERAIS 202,JARDIM BRASIL,PORTO FELIZ,SP,18540000,15-3261-9452,13,não,não,sim,352736,0,0,5,0,0,0,4,0,0,0,0,4,0,0,4,0,0,132,0,0,0,0,0,0,43007
ativa,nacional,55.762.868/0001-10,ZELITUR TRANSPORTADORA E LOCADORA DE VEÍCULOS LTDA - ME,"RUA CARLOS WEBER, 1047",VILA LEOPOLDINA,SAO PAULO,SP,5303000,11-36413559,8,não,não,sim,351459,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,0,115,0,0,0,0,0,0,43007
ativa,nacional,55.809.859/0001-38,BARIRI AGÊNCIA DE VIAGENS LTDA,"RUA URUGUAI, 278",VILA CARVALHO,ARAÇATUBA,SP,16025280,18-3621-1148,16,não,não,sim,352239,0,0,100,0,0,4,8,0,0,0,0,8,0,0,54,0,0,1831,0,0,2,0,0,22,43007
ativa,nacional,55.958.318/0001-71,RAPIDO D'OESTE LTDA.,AVENIDA ÁLVARO DE LIMA  - Nº 340 - VILA VIRGÍNIA,,RIBEIRAO PRETO,SP,14030050,(16) 2102-8700,37,sim,não,sim,351663,4,0,42,0,0,0,23,0,0,15,0,23,0,0,30,54579,0,1091,0,0,0,0,0,0,43007
ativa,nacional,56.007.859/0001-87,RÁPIDO RIBEIRÃO PRETO LTDA,"AV. BANDEIRANTES, 1300, SALA 01",VILA AMÉLIA,RIBEIRAO PRETO,SP,14030680,16-3630-7200,40,não,não,sim,351700,0,0,7,0,0,0,21,0,0,0,0,21,0,0,6,0,0,202,0,0,0,0,0,0,43007
ativa,nacional,56.041.262/0001-59,"D.C. LUCAS, LUCAS & LUCAS TURISMO LTDA","AV. WASHINGTON LUIZ, 1038",CENTRO,PRESIDENTE PRUDENTE,SP,19015150,18-3221-3777,20,não,não,sim,350344,0,0,31,0,0,1,3,0,0,0,0,3,0,0,27,0,0,1104,0,0,0,0,0,0,43007
ativa,nacional,56.139.041/0001-18,URUBUPUNGÁ TRANSPORTES E TURISMO LTDA.,"AV. DOMINGOS DE SOUZA MARQUES, 546",VILA JAGUARA,SAO PAULO,SP,5106010,11-3254-7000,30,não,não,sim,350057,0,0,41,0,0,0,3,0,0,0,0,3,0,0,27,0,0,981,0,0,0,0,0,0,43007
ativa,nacional,56.167.935/0001-11,CHECK - UP TRANSPORTES E LOCADORA DE VEICULOS LTDA,"RUA GUSTAVO DA SILVEIRA, 703",VILA SANTA CATARINA,SAO PAULO,SP,4376000,11-5566-2106,4,não,não,sim,357346,0,0,11,0,0,0,1,0,0,0,0,1,0,0,7,0,0,273,0,0,0,0,0,0,43007
ativa,nacional,56.168.297/0001-53,TRANSPORTE DE PASSAGEIROS ALNITUR LTDA,"RUA ATIBAIA, 189",VILA LASI,TABOAO DA SERRA,SP,6780220,11-4137-7584,3,não,não,sim,353338,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,56.584.618/0001-09,TURISMO LUVERAN LTDA,"RUA DOUTOR MÁRIO VICENTE, 1064",VILA DOM PEDRO I,SAO PAULO,SP,4270001,11-2914-1000,26,não,não,sim,350626,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,56.589.823/0001-59,TURISMO E LOCADORA SANTO AMARO LTDA,"RUA IRMÃ MARIA ROSA, 36",PARQUE DO LAGO,SAO PAULO,SP,4945000,11-5899-9760,20,não,não,sim,353440,0,0,19,0,0,0,11,0,0,0,0,11,0,0,9,0,0,277,0,0,0,0,0,0,43007
ativa,nacional,56.714.660/0001-99,V.M. DE SOZA TRANSPORTES EIRELI,R. DONA ROSA DE GUAMÃO.N° 1135 BLOCO B APTO. 141,JARDIM CHAPADÃO,CAMPINAS,SP,13070187,19-30437040,0,não,não,sim,358994,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,56.756.513/0001-81,PÁSSARO DOURADO TRANSPORTE E TURISMO LTDA,"AV. JOSÉ DOMINGOS FACHINI, 208 E 220",PARQUE MODELO,AMPARO,SP,13905520,19-997090159,6,não,não,sim,353229,0,0,4,0,0,0,2,0,0,0,0,2,0,0,4,0,0,134,0,0,0,0,0,0,43007
ativa,nacional,57.153.678/0001-21,MAGETUR AGENCIA DE VIAGENS E TURISMO LTDA,"RUA LIMEIRA, Nº 57",CASCATA,MARILIA,SP,17509170,14-3417-6866,35,não,não,sim,356501,0,0,132,0,0,0,16,0,0,0,0,16,0,0,83,0,0,3447,0,0,0,0,0,0,43007
ativa,nacional,57.329.005/0001-80,LERI TURISMO LTDA,"RUA SIDINEI BUZATI, 526",JARDIM MORADA DO SOL,PITANGUEIRAS,SP,14750000,16-3952-1704--3952-2600,0,não,não,sim,355180,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,57.374.852/0001-66,MARAZUL TURISMO LTDA - EPP,"AV. DISTRITO FEDERAL, 1066",CENTRO,PARANAVAI,PR,87701310,44-3423-1633,32,não,não,sim,411484,0,0,244,0,0,1,5,0,0,0,0,5,0,0,158,0,0,5777,0,0,0,0,0,0,43007
ativa,nacional,57.411.076/0001-27,PRIMOTUR TRANSPORTES E TURISMO LTDA - ME,"RUA RUBENS DO AMARAL, 585",JD. BELA VISTA,OSASCO,SP,6070210,11-3699-6876-2922-7452,61,não,não,sim,351497,0,0,34,0,0,0,4,1,0,0,0,5,0,0,14,0,0,548,0,0,0,0,0,0,43007
ativa,nacional,57.512.691/0001-20,TURSAN TURISMO SANTO ANDRÉ LTDA,"RUA BATISTA SANSONI, 501",QUIRIRIM,TAUBATÉ,SP,12043500,12-2125-8500,463,não,não,sim,350286,0,0,674,0,0,0,9,0,0,0,0,9,0,0,392,0,0,15812,0,0,0,0,0,0,43007
ativa,nacional,57.545.485/0001-16,TURISMO BOZZATO LTDA,"AV. GUIDO BOZZATO, 56",VILA SANTA CECILIA,MAUA,SP,9380040,11-45479399,2,não,não,sim,352024,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,57.607.038/0001-44,BORINI TURISMO LTDA,"RUA JOSÉ DE ALENCAR, 271",JARDIM BELA VISTA,OSVALDO CRUZ,SP,17700000,18-3528-3193,3,não,não,sim,351115,0,0,7,0,0,0,2,0,0,0,0,2,0,0,3,0,0,117,0,0,0,0,0,0,43007
ativa,nacional,57.690.901/0001-70,NATALIA AGENCIA DE VIAGENS E TURISMO LTDA - EPP,"AVENIDA MARGINAL DIREITA Nº 550, SALA 1",CENTRO,ORLANDIA,SP,14620000,16-3826-2079,2,não,não,sim,358331,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,57.705.097/0001-55,A.S. TRANSPORTES LTDA,"RUA SÃO QUIRINO, 209",VILA GUILHERME,SAO PAULO,SP,2056070,11-2902.8888,90,não,não,sim,352242,0,0,464,0,0,0,22,0,0,0,0,22,0,0,301,0,0,8233,0,0,0,0,0,0,43007
ativa,nacional,57.903.163/0001-00,TIETEENSE AGÊNCIA DE VIAGENS E TURISMO LTDA,"RUA ANTONIO NERY, 651",CENTRO,TIETE,SP,18530000,15-3282-1034,9,não,não,sim,352562,0,0,16,0,0,0,3,0,0,0,0,3,0,0,10,0,0,375,0,0,0,0,0,0,43007
ativa,nacional,58.108.887/0001-16,NZ TRANSPORTES E LOCADORA DE VEICULOS LTDA-ME,"RUA ELOI PORTELI, Nº 151",CIDADE LIDER,SAO PAULO,SP,8280250,11-947003319,0,não,não,sim,352343,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,58.322.512/0001-54,TRANSWOLFF TRANSPORTES E TURISMO LTDA,RUA DOUTOR GERALDO CAMPOS MOREIRA 240,BROOKLIN,SAO PAULO,SP,4771020,11-947502200,19,não,não,sim,359045,0,0,27,0,0,0,17,4,0,0,0,21,0,0,17,0,0,468,0,0,0,0,0,0,43007
ativa,nacional,58.354.903/0001-50,VIAÇÃO SANTA RITA DE ITATIBA LTDA,"RUA ALFREDO VIEIRA ARANTES, 455",ALTO DO CORINTINHA,ITATIBA,SP,13251184,11-4524-1222,6,não,não,sim,353230,0,0,18,0,0,0,5,0,0,0,0,5,0,0,3,0,0,113,0,0,0,0,0,0,43007
ativa,nacional,58.565.771/0001-06,VIAÇÃO LIRA LTDA,"RUA DA CONSTITUIÇÃO, 23",BONFIM,CAMPINAS,SP,13070130,19-37335007,42,não,não,sim,354356,0,0,165,0,0,1,23,0,0,0,0,23,0,0,75,0,0,2611,0,0,0,0,0,0,43007
ativa,nacional,58.673.450/0001-25,TAIPASTUR TRANSPORTES TURÍSTICOS LTDA,"AV. DEPUTADO CANTIDIO SAMPAIO, 6557",VILA NOVA PARADA,SAO PAULO,SP,2986001,11-21523507,7,não,não,sim,352424,0,0,4,0,0,0,5,0,0,0,0,5,0,0,4,0,0,163,0,0,0,0,0,0,43007
ativa,nacional,58.717.489/0001-05,NAMBEI TRANSPORTADORA TURISTICA LTDA,"RUA MOREIRA E COSTA, 16",IPIRANGA,SAO PAULO,SP,4266010,11-3388-5300,29,não,não,sim,350646,0,0,235,0,0,8,11,1,0,0,0,12,0,0,141,0,0,4358,0,0,7,0,0,253,43007
ativa,nacional,58.793.936/0001-05,TRANSPORTES ESCOLAR FREE WAY LTDA - ME,"RUA PROFESSOR CIRIDIAO BUARQUE, 127",VILA ANGLO BRASILEIRA,SAO PAULO,SP,5028000,11-3672-4008,12,não,não,sim,354689,0,0,40,0,0,0,10,0,0,0,0,10,0,0,26,0,0,884,0,0,0,0,0,0,43007
ativa,nacional,58.909.417/0001-51,CONDOR TUR TRANSPORTE E TURISMO EIRELI,"RODOVIA PROFº ALFREDO ROLIM DE MOURA, 88930",GRAMA,SALESOPOLIS,SP,8970000,11-4696-1132,16,não,não,sim,358155,0,0,7,0,0,0,5,0,0,0,0,5,0,0,5,0,0,198,0,0,0,0,0,0,43007
ativa,nacional,59.125.146/0001-06,VIAÇÃO PIRAJU LTDA,"RUA DIONISIO HERNANDES, 100",CENTRO,,,18800000,14-3351-2838,1,não,não,sim,na.1861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,59.126.045/0001-50,VIAÇÃO SANTO IGNÁCIO LTDA.,"AV. FAGUNDES DE OLIVEIRA, 1890",VILA SAO JOSE,DIADEMA,SP,9950300,11-4072-5222,13,não,não,sim,350015,0,0,27,0,0,0,2,0,0,0,0,2,0,0,16,0,0,658,0,0,0,0,0,0,43007
ativa,nacional,59.163.162/0001-93,TRANSPORTES SANTA MARIA LTDA,"RUA WANDA BUENO COELHO, 455",VILA SÃO JOSÉ,SAO BERNARDO DO CAMPO,SP,9790440,11-4127-9166,35,não,não,sim,350960,0,0,57,0,0,0,34,0,0,0,0,34,0,0,26,0,0,975,0,0,0,0,0,0,43007
ativa,nacional,59.221.705/0001-81,PEREIRA TRANSPORTE DE PASSAGEIRO EIRELI,"AV. FRANCISCO SERAFIM,78",VILA MELHADO,ARARAQUARA,SP,14807014,16-3322-8982,1,não,não,sim,352053,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,17,0,0,0,0,0,0,43007
ativa,nacional,59.233.700/0001-79,VIAÇÃO ARAÚJO LTDA,"RUA JOÃO COLOMBO, 328",PARQUE INDUSTRIAL,ARIRANHA,SP,15960000,17-3576-1179,10,não,não,sim,352835,0,0,51,0,0,0,4,0,0,0,0,4,0,0,37,0,0,1447,0,0,0,0,0,0,43007
ativa,nacional,59.275.289/0001-02,TRANSPORTADORA TURÍSTICA BENFICA LTDA,"ALAMEDA ARAGUAIA, 381",SANTA MARIA,SAO CAETANO DO SUL,SP,9560580,11-40705470,48,não,não,sim,350209,0,0,114,0,0,0,25,0,0,0,0,25,0,0,73,0,0,2777,0,0,0,0,0,0,43007
ativa,nacional,59.293.472/0001-22,VIAÇÃO SÃO BENTO TRANSPORTE E TURISMO LTDA,"AVENIDA NOVE DE ABRIL, 1006",CENTRO,CUBATAO,SP,11510000,13-33725006,28,não,não,sim,350169,0,0,5,0,0,0,2,0,0,0,0,2,0,0,5,0,0,147,0,0,0,0,0,0,43007
ativa,nacional,59.414.755/0001-85,LOTUS LOCADORA DE VEICULOS LTDA - ME,"RUA PROFESSORA FRANCISCA POMPEA GONZALES,52",JARDIM COLONIAL,SAO PAULO,SP,4813040,011-99919-2648,2,não,não,sim,350907,0,0,8,0,0,0,1,0,0,0,0,1,0,0,7,0,0,44,0,0,0,0,0,0,43007
ativa,nacional,59.454.348/0001-00,VAN GLOBO CHINA LOCADORA DE VEICULOS LTDA-ME,"R BATISTA BRANCO DA SILVA, Nº 161",JARDIM MAREK,SANTO ANDRÉ,SP,9111470,011-44251885,0,não,não,sim,351711,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,59.920.892/0001-91,SANGO TRANSPORTES TURÍSTICOS LTDA,"AV. BRASIL, 2040",CASTELO,CAMPINAS,SP,13070178,19-19-3243-9582,12,não,não,sim,350077,0,0,17,0,0,0,3,0,0,0,0,3,0,0,6,0,0,234,0,0,0,0,0,0,43007
ativa,nacional,59.965.038/0001-41,EXPRESSO ITAMARATI S/A,Avenida Tarraf  - nº 2710 - Jardim Anice,,SAO JOSE DO RIO PRETO,SP,15057441,(17) 2036-2756,233,sim,não,sim,350163,13,0,79,0,0,0,58,0,0,49,0,20,0,0,55,72784,0,988,0,0,0,0,0,0,43007
ativa,nacional,59.984.542/0001-99,VIAÇÃO E TURISMO SANTA RITA DE CÁSSIA LTDA - EPP,"AV. DOMINGOS FALAVINA, 1550 SALA 01",JARDIM MARAJÓ,SAO JOSÉ DO RIO PRETO,SP,15046000,17-3236-5266,22,não,não,sim,352113,0,0,101,0,0,0,12,0,0,0,0,12,0,0,59,0,0,2506,0,0,0,0,0,0,43007
ativa,nacional,60.173.705/0001-32,S S TURISMO CASA BRANCA LTDA - ME,"RUA SÃO PAULO, 49-A",CENTRO,CASA BRANCA,SP,13700000,19-3671-1681--,0,não,não,sim,350064,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,0,76,0,0,0,0,0,0,43007
ativa,nacional,60.341.922/0001-94,YAMANE TRANSPORTE E LOCAÇÃO DE VEÍCULOS LTDA - ME,"RUA 03, 703",JARDIM NOVO I,RIO CLARO,SP,13502570,19-3524-7258,2,não,não,sim,351591,0,0,10,0,0,0,3,0,0,0,0,3,0,0,6,0,0,189,0,0,0,0,0,0,43007
ativa,nacional,60.414.133/0001-36,JR TURISMO LTDA,"RUA FRANCISCO ALVES BEZERRA, 1658",JD BRASIL,SAO PAULO,SP,2228001,11-2241-6322,5,não,não,sim,350748,0,0,51,0,0,0,8,0,0,0,0,8,0,0,21,0,0,875,0,0,0,0,0,0,43007
ativa,nacional,60.765.633/0001-12,EXPRESSO BRASILEIRO VIAÇÃO LTDA.,Avenida Bandeirantes  - nº 1801 sala 5 - Vila Leila,,MOGI-GUACU,SP,13845440,(19) 3891-9011,90,sim,não,não,na     ,6,0,0,0,0,0,57,0,0,57,0,0,0,0,0,213626,0,0,0,0,0,0,0,0,43007
ativa,nacional,60.829.264/0001-84,VIAÇÃO NOVO HORIZONTE LTDA.,Rua Soldado José Antônio Moreira - nº 641 - Parque Mundo Novo,,SAO PAULO,SP,2143060,(77) 2102-8510,912,sim,não,sim,350794,38,0,14,0,0,0,201,0,0,185,0,24,0,0,10,802326,0,389,0,0,0,0,0,0,43007
ativa,nacional,60.874.047/0001-06,EXPRESSO KAIOWA S/A,AVENIDA LONDRINA - Nº 38 - ZONA 08,,MARINGA,PR,87050730,(44) 3221-1000,39,sim,não,não,na     ,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,60.896.248/0001-04,INTERSUL TRANSPORTES E TURISMO LTDA,"AV. FRANZ VOEGELI, 720,  SALA 18",CONTINENTAL,,,6020190,11-3652-8555,5,não,não,sim,na.3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,61.084.018/0001-03,VIAÇÃO COMETA S.A.,Rua Nilton Coelho de Andrade - nº 772 - Vila Maria,,SAO PAULO,SP,2167900,(11) 2125-2500,1608,sim,não,sim,351714,72,0,621,0,0,0,437,0,0,437,0,151,968430,0,434,0,0,17192,0,0,0,0,0,0,43007
ativa,nacional,61.205.548/0001-62,DACANAL SERVICE TRANSLADOS E  TURISMO LTDA,"RUA ARARAQUARA, 350",VILA MARIANA,RIBEIRAO PRETO,SP,14075110,16-3628-5279,2,não,não,sim,350482,0,0,5,0,0,0,2,0,0,0,0,2,0,0,2,0,0,53,0,0,0,0,0,0,43007
ativa,nacional,61.506.101/0001-23,NUNES TRANSPORTES LTDA,"RUA TOSCA, 290",VILA EDE,SAO PAULO,SP,2210010,11-2951-4777,31,não,não,sim,350442,0,0,23,0,0,0,6,0,0,0,0,6,0,0,19,0,0,664,0,0,0,0,0,0,43007
ativa,nacional,61.563.557/0001-25,EMPRESA DE ÔNIBUS PÁSSARO MARRON S/A.,Rua Joaquim Mendes - nº207 Estabelecimento 01 - Jardim das Laranjeiras,,SAO PAULO,SP,2518100,(11) 3775-3890,105,sim,não,sim,353197,8,0,17,0,0,0,30,0,0,30,0,9,0,0,7,207064,0,279,0,0,0,0,0,0,43007
ativa,nacional,61.586.160/0001-59,ELUX S.S EXPRESSO LUXO SÃO PAULO SANTOS LTDA,"AV. PACAEMBU, 1079",PACAEMBU,SAO PAULO,SP,1234001,11-13 - 32197079,27,não,não,sim,355823,0,0,13,0,0,0,13,0,0,0,0,13,0,0,6,0,0,191,0,0,0,0,0,0,43007
ativa,nacional,61.887.741/0001-20,VIAÇÃO ATUAL LTDA,"AV. FRANZ VOEGELI 720, SL. 06",JARDIM BELA VISTA,OSASCO,SP,6020190,11-47886100,56,não,não,sim,352129,0,0,41,0,0,0,5,0,0,0,0,5,0,0,26,0,0,1024,0,0,0,0,0,0,43007
ativa,nacional,61.898.813/0001-35,VIAÇÃO NACIONAL S/A,Rodovia BR 040  - nº 5805 SL 05 - Morada Nova,,CONTAGEM,MG,32145900,(31) 2104-6000,175,sim,não,não,na     ,24,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45382,0,0,0,0,0,0,0,0,43007
ativa,nacional,61.916.854/0001-07,TURISMO PAVÃO LTDA,"RUA SIMÃO VELHO, 444",FREGUESIA DO O,SAO PAULO,SP,2731090,11-3931-0477,19,não,não,sim,351450,0,0,102,0,0,0,8,0,0,0,0,8,0,0,78,0,0,2629,0,0,0,0,0,0,43007
ativa,nacional,62.617.485/0001-14,ELISFATUR VIAGENS E TURISMO LTDA,"RUA JAÚ, Nº 50",VILA YOLANDA,OSASCO,SP,6126320,11-34352466,29,não,não,sim,351087,0,0,58,0,0,0,5,0,0,0,0,5,0,0,33,0,0,1337,0,0,0,0,0,0,43007
ativa,nacional,62.934.427/0001-14,MARCUCCI CREN TRANSPORTES LTDA - EPP,RUA DR. LOURENÇO MARTYR DE ALMEIDA PRADO,FAZENDA SANTA CANDIDA,CAMPINAS,SP,13087545,19-3296-3308,5,não,não,sim,359301,0,0,22,0,0,0,3,0,0,0,0,3,0,0,16,0,0,623,0,0,0,0,0,0,43007
ativa,nacional,63.369.540/0001-67,REAL MAIA TRANSPORTES LTDA.,AV ANHANGUERA 10645 SETOR RODOVIARIO,,GOIANIA,GO,74430030,6232955015,20,sim,não,não,na     ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43007
